student_id,target_credits,completed_credits,failure_prob
S_3551,15,62,0.0749
S_3552,18,0,0.028
S_3553,13,99,0.0671
S_3554,11,84,0.114
S_3555,19,79,0.0652
S_3556,14,8,0.0108
S_3557,15,43,0.0726
S_3558,18,112,0.0322
S_3559,11,103,0.1106
S_3560,16,34,0.0128
S_3561,13,18,0.0236
S_3562,14,53,0.1755
S_3563,15,42,0.0227
S_3564,10,81,0.0119
S_3565,12,115,0.0625
S_3566,19,43,0.059
S_3567,17,7,0.0279
S_3568,14,107,0.0659
S_3569,15,4,0.0467
S_3570,14,114,0.0627
S_3571,19,79,0.0809
S_3572,14,113,0.0757
S_3573,15,23,0.0858
S_3574,18,4,0.0763
S_3575,12,58,0.0106
S_3576,19,54,0.0408
S_3577,10,39,0.0518
S_3578,19,114,0.0285
S_3579,13,98,0.0443
S_3580,14,79,0.0602
S_3581,9,19,0.0436
S_3582,13,88,0.0437
S_3583,11,87,0.0407
S_3584,13,51,0.075
S_3585,14,110,0.1691
S_3586,17,20,0.0312
S_3587,15,32,0.0361
S_3588,15,7,0.0225
S_3589,11,95,0.0676
S_3590,12,74,0.0206
S_3591,20,37,0.0381
S_3592,12,19,0.0526
S_3593,19,4,0.0356
S_3594,14,20,0.1443
S_3595,15,54,0.0886
S_3596,18,29,0.0289
S_3597,18,31,0.086
S_3598,14,105,0.0322
S_3599,13,61,0.0199
S_3600,14,87,0.0453
S_3601,16,4,0.0527
S_3602,17,43,0.0328
S_3603,15,57,0.0396
S_3604,16,22,0.0365
S_3605,19,14,0.0553
S_3606,16,104,0.0114
S_3607,15,112,0.1084
S_3608,10,9,0.027
S_3609,7,41,0.0999
S_3610,16,114,0.0651
S_3611,14,9,0.1035
S_3612,13,77,0.0299
S_3613,15,116,0.025
S_3614,14,117,0.0809
S_3615,18,56,0.0767
S_3616,15,19,0.043
S_3617,12,24,0.1128
S_3618,17,106,0.0218
S_3619,14,109,0.0434
S_3620,16,72,0.082
S_3621,13,91,0.03
S_3622,13,88,0.0052
S_3623,15,79,0.0336
S_3624,15,99,0.0345
S_3625,16,82,0.032
S_3626,14,64,0.0413
S_3627,9,28,0.0292
S_3628,13,89,0.0268
S_3629,17,56,0.0497
S_3630,14,35,0.0201
S_3631,14,96,0.0471
S_3632,17,83,0.1086
S_3633,12,112,0.088
S_3634,10,19,0.0186
S_3635,14,77,0.0387
S_3636,13,29,0.06
S_3637,12,108,0.0445
S_3638,14,11,0.0443
S_3639,16,78,0.0384
S_3640,14,94,0.0441
S_3641,15,42,0.0403
S_3642,20,114,0.0422
S_3643,13,102,0.0459
S_3644,15,35,0.023
S_3645,13,0,0.0927
S_3646,12,35,0.0058
S_3647,13,33,0.0039
S_3648,13,106,0.014
S_3649,16,116,0.0873
S_3650,21,8,0.0203
S_3651,12,56,0.1467
S_3652,13,65,0.0074
S_3653,14,11,0.0086
S_3654,16,45,0.0336
S_3655,15,38,0.0474
S_3656,18,64,0.033
S_3657,7,79,0.0311
S_3658,7,84,0.1245
S_3659,13,16,0.0753
S_3660,18,97,0.0303
S_3661,10,81,0.0972
S_3662,5,106,0.0481
S_3663,16,53,0.0222
S_3664,15,107,0.0657
S_3665,11,103,0.0313
S_3666,12,52,0.0474
S_3667,12,45,0.0278
S_3668,15,111,0.0757
S_3669,13,85,0.0592
S_3670,16,111,0.0496
S_3671,6,95,0.0429
S_3672,12,73,0.0803
S_3673,11,13,0.0297
S_3674,14,34,0.0751
S_3675,13,116,0.0118
S_3676,17,38,0.0478
S_3677,9,11,0.0433
S_3678,15,84,0.091
S_3679,16,88,0.0798
S_3680,20,34,0.0146
S_3681,13,35,0.0346
S_3682,15,56,0.0375
S_3683,9,2,0.0219
S_3684,7,94,0.0409
S_3685,17,38,0.0026
S_3686,14,102,0.1564
S_3687,18,96,0.063
S_3688,10,79,0.016
S_3689,16,38,0.0244
S_3690,20,61,0.0421
S_3691,16,53,0.0216
S_3692,15,40,0.0316
S_3693,15,101,0.0571
S_3694,10,58,0.0883
S_3695,19,99,0.0731
S_3696,13,12,0.0891
S_3697,16,16,0.0166
S_3698,10,117,0.0226
S_3699,11,70,0.0566
S_3700,19,61,0.0292
S_3701,13,62,0.0419
S_3702,19,25,0.0062
S_3703,14,86,0.063
S_3704,9,10,0.1509
S_3705,17,68,0.0923
S_3706,13,68,0.0795
S_3707,17,109,0.0694
S_3708,15,63,0.0562
S_3709,10,16,0.0852
S_3710,15,68,0.0317
S_3711,21,10,0.082
S_3712,16,24,0.1138
S_3713,14,3,0.0599
S_3714,18,61,0.0244
S_3715,15,10,0.0457
S_3716,15,56,0.0414
S_3717,11,111,0.0787
S_3718,15,86,0.0448
S_3719,18,9,0.0271
S_3720,12,26,0.1045
S_3721,19,80,0.1667
S_3722,14,107,0.0891
S_3723,12,3,0.0073
S_3724,17,97,0.0806
S_3725,14,67,0.0105
S_3726,17,65,0.0829
S_3727,14,114,0.0912
S_3728,14,89,0.0608
S_3729,16,102,0.0202
S_3730,15,42,0.0974
S_3731,9,66,0.0175
S_3732,11,73,0.0179
S_3733,17,38,0.1273
S_3734,14,68,0.0156
S_3735,13,28,0.1593
S_3736,10,17,0.055
S_3737,11,44,0.0357
S_3738,8,88,0.0145
S_3739,14,109,0.0132
S_3740,13,54,0.0987
S_3741,12,77,0.1588
S_3742,14,12,0.0301
S_3743,16,108,0.1407
S_3744,21,68,0.0622
S_3745,10,93,0.0422
S_3746,18,95,0.0593
S_3747,17,30,0.0633
S_3748,12,63,0.0246
S_3749,15,115,0.0334
S_3750,13,10,0.0383
S_3751,15,81,0.0283
S_3752,19,115,0.1133
S_3753,16,36,0.0543
S_3754,16,103,0.0093
S_3755,13,112,0.0143
S_3756,10,89,0.016
S_3757,14,27,0.0237
S_3758,18,40,0.0845
S_3759,10,4,0.0514
S_3760,11,99,0.009
S_3761,15,101,0.0211
S_3762,12,75,0.1792
S_3763,12,42,0.0074
S_3764,13,9,0.0566
S_3765,10,90,0.0078
S_3766,12,87,0.0183
S_3767,17,109,0.0892
S_3768,11,87,0.0304
S_3769,10,99,0.0053
S_3770,13,89,0.0154
S_3771,17,75,0.0112
S_3772,14,51,0.1144
S_3773,13,108,0.0273
S_3774,15,78,0.0479
S_3775,9,47,0.037
S_3776,16,10,0.0851
S_3777,16,34,0.0775
S_3778,13,65,0.1044
S_3779,18,33,0.0171
S_3780,11,26,0.0156
S_3781,18,63,0.0275
S_3782,15,20,0.0811
S_3783,13,96,0.1166
S_3784,14,58,0.0566
S_3785,14,68,0.0413
S_3786,18,17,0.0247
S_3787,11,38,0.0571
S_3788,12,49,0.0055
S_3789,18,96,0.0854
S_3790,13,92,0.0544
S_3791,17,26,0.0261
S_3792,20,73,0.0505
S_3793,13,29,0.0353
S_3794,17,118,0.0177
S_3795,11,114,0.1008
S_3796,17,67,0.0523
S_3797,15,83,0.0097
S_3798,16,96,0.0391
S_3799,13,86,0.0436
S_3800,10,83,0.0824
S_3801,16,115,0.0267
S_3802,8,71,0.0794
S_3803,14,76,0.1299
S_3804,17,101,0.0152
S_3805,15,80,0.0529
S_3806,20,87,0.0199
S_3807,18,28,0.0634
S_3808,13,44,0.0194
S_3809,15,17,0.0792
S_3810,14,60,0.0329
S_3811,10,54,0.0174
S_3812,12,119,0.0462
S_3813,13,73,0.0275
S_3814,8,94,0.007
S_3815,15,40,0.0152
S_3816,14,99,0.0205
S_3817,9,73,0.0936
S_3818,16,83,0.0563
S_3819,17,35,0.1081
S_3820,15,65,0.024
S_3821,14,76,0.0304
S_3822,16,70,0.1108
S_3823,17,109,0.0196
S_3824,15,107,0.041
S_3825,12,116,0.0831
S_3826,15,80,0.0821
S_3827,18,116,0.0235
S_3828,13,99,0.048
S_3829,21,32,0.0188
S_3830,13,51,0.1076
S_3831,15,28,0.0249
S_3832,12,0,0.0458
S_3833,15,22,0.0216
S_3834,9,0,0.0894
S_3835,13,86,0.057
S_3836,11,51,0.0648
S_3837,15,37,0.0143
S_3838,17,91,0.067
S_3839,16,99,0.0141
S_3840,7,117,0.0134
S_3841,21,77,0.0649
S_3842,15,55,0.0519
S_3843,12,36,0.1018
S_3844,15,26,0.006
S_3845,15,25,0.0119
S_3846,12,49,0.0323
S_3847,15,119,0.0174
S_3848,13,0,0.0528
S_3849,13,23,0.0504
S_3850,12,22,0.0514
S_3851,10,86,0.1171
S_3852,15,42,0.0736
S_3853,16,54,0.0403
S_3854,16,17,0.0516
S_3855,17,48,0.0687
S_3856,15,12,0.0009
S_3857,13,63,0.0813
S_3858,17,11,0.0634
S_3859,10,94,0.0948
S_3860,12,67,0.0883
S_3861,12,86,0.0288
S_3862,18,50,0.0185
S_3863,17,45,0.01
S_3864,16,11,0.0252
S_3865,18,62,0.0612
S_3866,12,61,0.0353
S_3867,16,56,0.0371
S_3868,14,88,0.0118
S_3869,17,99,0.0079
S_3870,14,90,0.092
S_3871,13,17,0.0295
S_3872,16,74,0.032
S_3873,17,9,0.0038
S_3874,12,83,0.0396
S_3875,14,45,0.0437
S_3876,11,15,0.0256
S_3877,7,103,0.0427
S_3878,15,73,0.0858
S_3879,16,42,0.0303
S_3880,15,3,0.0162
S_3881,9,64,0.0541
S_3882,13,110,0.0535
S_3883,8,71,0.0599
S_3884,19,116,0.0936
S_3885,11,16,0.0433
S_3886,18,68,0.1978
S_3887,17,95,0.0333
S_3888,12,63,0.037
S_3889,11,10,0.0228
S_3890,16,69,0.0211
S_3891,12,73,0.0677
S_3892,15,87,0.0479
S_3893,13,91,0.0399
S_3894,9,92,0.1316
S_3895,8,79,0.0798
S_3896,15,25,0.0702
S_3897,13,48,0.0299
S_3898,13,93,0.0112
S_3899,17,114,0.0491
S_3900,18,9,0.01
S_3901,14,64,0.0328
S_3902,13,37,0.0167
S_3903,16,27,0.0631
S_3904,10,60,0.018
S_3905,15,72,0.0477
S_3906,16,1,0.0533
S_3907,17,93,0.0047
S_3908,9,98,0.0119
S_3909,12,115,0.0843
S_3910,12,21,0.0587
S_3911,15,71,0.0696
S_3912,16,51,0.0454
S_3913,19,40,0.1772
S_3914,13,67,0.025
S_3915,13,93,0.1608
S_3916,18,2,0.0124
S_3917,15,116,0.0755
S_3918,18,97,0.0553
S_3919,15,90,0.0452
S_3920,11,91,0.0542
S_3921,11,46,0.0164
S_3922,10,90,0.0639
S_3923,16,46,0.0204
S_3924,18,107,0.0202
S_3925,20,21,0.04
S_3926,17,35,0.037
S_3927,18,66,0.0264
S_3928,13,38,0.006
S_3929,11,50,0.0444
S_3930,17,59,0.1052
S_3931,16,102,0.1135
S_3932,15,62,0.0544
S_3933,16,43,0.0842
S_3934,15,29,0.0814
S_3935,18,49,0.0445
S_3936,18,61,0.098
S_3937,16,89,0.0234
S_3938,17,14,0.0504
S_3939,16,26,0.2006
S_3940,13,45,0.0574
S_3941,17,43,0.04
S_3942,10,47,0.0331
S_3943,18,95,0.0994
S_3944,11,38,0.031
S_3945,15,60,0.0667
S_3946,12,74,0.0079
S_3947,16,27,0.0214
S_3948,14,86,0.1921
S_3949,10,65,0.0719
S_3950,16,53,0.0378
S_3951,13,97,0.0184
S_3952,17,29,0.0629
S_3953,15,105,0.0829
S_3954,16,67,0.0115
S_3955,12,73,0.0258
S_3956,13,105,0.023
S_3957,13,98,0.0647
S_3958,17,72,0.0172
S_3959,20,90,0.0315
S_3960,12,51,0.0196
S_3961,18,65,0.0249
S_3962,8,7,0.0058
S_3963,11,10,0.0584
S_3964,12,99,0.0407
S_3965,10,7,0.0155
S_3966,10,20,0.02
S_3967,16,95,0.0343
S_3968,14,0,0.0298
S_3969,16,33,0.0507
S_3970,17,70,0.0476
S_3971,15,71,0.0062
S_3972,16,93,0.0099
S_3973,14,60,0.0146
S_3974,11,61,0.026
S_3975,18,87,0.044
S_3976,13,59,0.0291
S_3977,12,73,0.0506
S_3978,14,107,0.0464
S_3979,12,48,0.003
S_3980,13,46,0.0159
S_3981,16,0,0.0228
S_3982,16,73,0.0121
S_3983,12,3,0.0097
S_3984,13,60,0.0463
S_3985,18,96,0.0469
S_3986,16,65,0.0434
S_3987,21,32,0.0762
S_3988,18,94,0.0201
S_3989,18,32,0.0752
S_3990,10,87,0.0345
S_3991,17,73,0.0915
S_3992,14,20,0.0152
S_3993,13,108,0.068
S_3994,15,24,0.056
S_3995,17,118,0.0194
S_3996,16,0,0.036
S_3997,12,31,0.0458
S_3998,17,23,0.0403
S_3999,13,1,0.0194
S_4000,15,87,0.0405
S_4001,14,83,0.0356
S_4002,14,95,0.0478
S_4003,17,30,0.0638
S_4004,11,53,0.0868
S_4005,20,79,0.1053
S_4006,9,52,0.0055
S_4007,13,83,0.0325
S_4008,16,76,0.0566
S_4009,16,13,0.0415
S_4010,14,93,0.0091
S_4011,14,86,0.02
S_4012,16,78,0.0682
S_4013,14,18,0.0062
S_4014,19,32,0.005
S_4015,17,47,0.0667
S_4016,17,33,0.0069
S_4017,12,27,0.1001
S_4018,14,96,0.0296
S_4019,14,76,0.0365
S_4020,11,67,0.0138
S_4021,16,27,0.0421
S_4022,13,110,0.0376
S_4023,16,22,0.0463
S_4024,11,95,0.0958
S_4025,20,116,0.0896
S_4026,12,87,0.0348
S_4027,15,119,0.0225
S_4028,17,78,0.1423
S_4029,13,26,0.0092
S_4030,17,24,0.0297
S_4031,11,38,0.0121
S_4032,19,0,0.0403
S_4033,15,81,0.0448
S_4034,13,32,0.0338
S_4035,14,97,0.1321
S_4036,17,43,0.0469
S_4037,13,57,0.0594
S_4038,12,115,0.0493
S_4039,14,29,0.0083
S_4040,11,86,0.0552
S_4041,20,90,0.0859
S_4042,13,26,0.0234
S_4043,17,60,0.0362
S_4044,15,42,0.0403
S_4045,12,92,0.0195
S_4046,14,74,0.046
S_4047,17,57,0.089
S_4048,14,93,0.0738
S_4049,18,28,0.1231
S_4050,18,90,0.0525
S_4051,17,103,0.0726
S_4052,13,105,0.0354
S_4053,11,94,0.0466
S_4054,13,48,0.0996
S_4055,15,117,0.0402
S_4056,16,45,0.083
S_4057,8,76,0.0085
S_4058,14,19,0.0905
S_4059,15,117,0.0537
S_4060,14,84,0.074
S_4061,18,90,0.0528
S_4062,16,7,0.0486
S_4063,18,91,0.0509
S_4064,14,92,0.0778
S_4065,17,80,0.0223
S_4066,19,35,0.0178
S_4067,18,58,0.0807
S_4068,11,13,0.029
S_4069,14,56,0.0121
S_4070,13,29,0.0149
S_4071,16,41,0.061
S_4072,17,19,0.0313
S_4073,12,27,0.0101
S_4074,15,9,0.0476
S_4075,8,110,0.0217
S_4076,19,63,0.003
S_4077,13,47,0.0184
S_4078,15,64,0.0149
S_4079,14,75,0.0301
S_4080,18,110,0.0286
S_4081,6,21,0.0278
S_4082,14,35,0.0805
S_4083,14,117,0.0537
S_4084,13,44,0.046
S_4085,20,2,0.0942
S_4086,12,17,0.0506
S_4087,17,3,0.0418
S_4088,16,118,0.0666
S_4089,18,33,0.0323
S_4090,12,110,0.049
S_4091,12,119,0.0112
S_4092,18,71,0.0224
S_4093,16,3,0.0394
S_4094,10,9,0.0435
S_4095,13,57,0.0839
S_4096,16,48,0.0453
S_4097,17,72,0.0314
S_4098,12,52,0.0364
S_4099,6,112,0.0408
S_4100,16,64,0.0486
S_4101,11,83,0.0285
S_4102,8,107,0.0448
S_4103,6,17,0.0535
S_4104,17,27,0.0205
S_4105,15,12,0.0337
S_4106,14,16,0.0808
S_4107,19,61,0.0461
S_4108,16,38,0.0207
S_4109,19,50,0.034
S_4110,10,117,0.0185
S_4111,14,18,0.0094
S_4112,10,64,0.0657
S_4113,14,11,0.0163
S_4114,14,38,0.0695
S_4115,16,63,0.1001
S_4116,15,113,0.0586
S_4117,16,46,0.016
S_4118,17,7,0.0368
S_4119,21,46,0.0586
S_4120,14,17,0.0159
S_4121,12,27,0.0528
S_4122,15,74,0.0841
S_4123,12,8,0.0459
S_4124,19,55,0.0489
S_4125,14,73,0.0541
S_4126,13,50,0.0981
S_4127,13,2,0.1731
S_4128,17,118,0.0219
S_4129,14,44,0.0328
S_4130,13,93,0.0274
S_4131,19,39,0.0496
S_4132,12,57,0.0067
S_4133,15,46,0.039
S_4134,16,41,0.024
S_4135,10,2,0.0821
S_4136,16,43,0.0158
S_4137,11,106,0.0694
S_4138,17,82,0.0987
S_4139,12,17,0.034
S_4140,17,70,0.0278
S_4141,18,107,0.1075
S_4142,17,84,0.0324
S_4143,15,17,0.0957
S_4144,14,104,0.0259
S_4145,13,36,0.0275
S_4146,19,54,0.0098
S_4147,12,63,0.0193
S_4148,11,102,0.0513
S_4149,16,111,0.0154
S_4150,12,111,0.1248
S_4151,12,0,0.0013
S_4152,10,110,0.0173
S_4153,13,6,0.0586
S_4154,14,31,0.0818
S_4155,15,61,0.0355
S_4156,17,57,0.0354
S_4157,16,72,0.0438
S_4158,14,57,0.0101
S_4159,14,112,0.0444
S_4160,16,28,0.0682
S_4161,18,32,0.1139
S_4162,15,110,0.0412
S_4163,13,9,0.0853
S_4164,12,73,0.0345
S_4165,10,81,0.0307
S_4166,16,60,0.031
S_4167,16,83,0.0727
S_4168,16,20,0.0352
S_4169,14,102,0.0189
S_4170,19,16,0.0222
S_4171,13,48,0.0051
S_4172,17,9,0.0406
S_4173,14,65,0.0704
S_4174,13,80,0.0078
S_4175,16,112,0.0382
S_4176,16,88,0.1164
S_4177,16,64,0.0391
S_4178,15,111,0.0068
S_4179,14,57,0.0548
S_4180,21,67,0.0295
S_4181,18,71,0.0247
S_4182,17,49,0.04
S_4183,15,100,0.0196
S_4184,18,22,0.0735
S_4185,16,66,0.0517
S_4186,15,86,0.0748
S_4187,14,108,0.0613
S_4188,14,106,0.0079
S_4189,5,61,0.0254
S_4190,15,77,0.0261
S_4191,13,47,0.0366
S_4192,19,56,0.0499
S_4193,15,108,0.0218
S_4194,11,111,0.0264
S_4195,14,107,0.0523
S_4196,11,16,0.0274
S_4197,16,102,0.095
S_4198,15,113,0.0946
S_4199,17,43,0.0489
S_4200,12,62,0.0729
S_4201,15,93,0.0754
S_4202,10,67,0.0338
S_4203,17,119,0.0396
S_4204,16,54,0.0216
S_4205,16,85,0.0122
S_4206,15,95,0.1085
S_4207,16,59,0.0341
S_4208,19,102,0.0257
S_4209,14,65,0.0283
S_4210,15,49,0.0348
S_4211,11,12,0.0204
S_4212,12,47,0.0513
S_4213,15,88,0.0167
S_4214,18,110,0.0153
S_4215,14,30,0.0801
S_4216,14,42,0.0883
S_4217,13,18,0.0434
S_4218,13,82,0.0352
S_4219,15,115,0.0167
S_4220,10,76,0.0982
S_4221,18,74,0.0068
S_4222,13,66,0.034
S_4223,17,10,0.061
S_4224,11,87,0.0358
S_4225,17,72,0.0221
S_4226,17,79,0.0818
S_4227,16,107,0.1288
S_4228,12,94,0.0522
S_4229,15,93,0.0457
S_4230,11,111,0.038
S_4231,14,118,0.0938
S_4232,18,69,0.0447
S_4233,17,13,0.1432
S_4234,15,55,0.0049
S_4235,12,94,0.0424
S_4236,16,3,0.0055
S_4237,15,6,0.0231
S_4238,8,8,0.048
S_4239,17,87,0.0503
S_4240,14,60,0.0204
S_4241,18,44,0.0929
S_4242,11,12,0.0206
S_4243,5,87,0.0245
S_4244,15,38,0.0342
S_4245,15,31,0.0685
S_4246,9,78,0.0168
S_4247,12,67,0.1446
S_4248,21,43,0.0383
S_4249,14,76,0.052
S_4250,17,32,0.0429
S_4251,13,95,0.0415
S_4252,8,27,0.1314
S_4253,14,19,0.0669
S_4254,14,93,0.0232
S_4255,13,84,0.0447
S_4256,14,21,0.0506
S_4257,15,13,0.0039
S_4258,14,100,0.0392
S_4259,11,93,0.023
S_4260,16,39,0.0681
S_4261,9,78,0.0091
S_4262,8,14,0.0216
S_4263,17,60,0.0398
S_4264,16,2,0.0244
S_4265,14,46,0.0093
S_4266,10,8,0.0461
S_4267,12,57,0.0792
S_4268,14,50,0.0274
S_4269,10,53,0.0344
S_4270,12,5,0.0524
S_4271,16,43,0.0069
S_4272,19,90,0.0618
S_4273,13,44,0.0914
S_4274,17,85,0.0194
S_4275,9,44,0.057
S_4276,16,50,0.0075
S_4277,12,67,0.188
S_4278,15,114,0.0304
S_4279,14,13,0.024
S_4280,18,3,0.0465
S_4281,12,72,0.1508
S_4282,16,113,0.0947
S_4283,14,118,0.0411
S_4284,14,58,0.0243
S_4285,14,56,0.0127
S_4286,12,77,0.0934
S_4287,14,66,0.0941
S_4288,14,76,0.0428
S_4289,15,104,0.0597
S_4290,15,89,0.0305
S_4291,17,59,0.0183
S_4292,17,55,0.0864
S_4293,11,76,0.0182
S_4294,17,54,0.0318
S_4295,11,54,0.0242
S_4296,16,1,0.0663
S_4297,16,20,0.041
S_4298,9,58,0.0119
S_4299,15,98,0.1028
S_4300,13,33,0.0743
S_4301,12,62,0.0415
S_4302,19,41,0.0163
S_4303,13,12,0.0405
S_4304,12,114,0.0644
S_4305,15,102,0.035
S_4306,17,9,0.0101
S_4307,14,86,0.0901
S_4308,18,41,0.0705
S_4309,16,119,0.0249
S_4310,8,36,0.0515
S_4311,13,28,0.0117
S_4312,13,68,0.0455
S_4313,16,100,0.052
S_4314,7,23,0.0116
S_4315,21,85,0.0391
S_4316,16,7,0.0853
S_4317,15,110,0.0398
S_4318,18,9,0.0254
S_4319,21,109,0.0566
S_4320,17,58,0.0161
S_4321,17,53,0.0601
S_4322,15,116,0.0667
S_4323,14,118,0.0478
S_4324,13,78,0.0515
S_4325,12,15,0.0358
S_4326,12,60,0.028
S_4327,10,63,0.0125
S_4328,14,61,0.0288
S_4329,9,68,0.0432
S_4330,15,2,0.0605
S_4331,14,85,0.022
S_4332,15,85,0.0863
S_4333,13,13,0.0431
S_4334,21,68,0.0565
S_4335,19,68,0.1098
S_4336,11,81,0.0921
S_4337,15,10,0.048
S_4338,13,75,0.0045
S_4339,11,33,0.0347
S_4340,10,60,0.0188
S_4341,16,92,0.0429
S_4342,12,84,0.0515
S_4343,17,14,0.0138
S_4344,17,70,0.0301
S_4345,19,116,0.023
S_4346,12,18,0.0358
S_4347,16,102,0.03
S_4348,16,84,0.0221
S_4349,13,92,0.0624
S_4350,12,33,0.129
S_4351,19,34,0.0616
S_4352,15,108,0.0444
S_4353,16,43,0.0383
S_4354,12,7,0.0059
S_4355,11,72,0.0513
S_4356,13,14,0.0297
S_4357,14,95,0.0386
S_4358,11,77,0.0732
S_4359,14,104,0.0974
S_4360,9,94,0.0408
S_4361,11,13,0.0417
S_4362,17,45,0.0124
S_4363,16,92,0.03
S_4364,13,50,0.0153
S_4365,11,116,0.0661
S_4366,11,88,0.0837
S_4367,13,1,0.1313
S_4368,16,105,0.0725
S_4369,17,12,0.0126
S_4370,13,16,0.0299
S_4371,11,88,0.0683
S_4372,15,103,0.082
S_4373,12,64,0.072
S_4374,13,34,0.0386
S_4375,18,42,0.0067
S_4376,17,41,0.0537
S_4377,15,39,0.0457
S_4378,11,29,0.0379
S_4379,15,73,0.0206
S_4380,18,108,0.0364
S_4381,13,36,0.007
S_4382,19,22,0.039
S_4383,18,100,0.0139
S_4384,19,89,0.0238
S_4385,15,111,0.0251
S_4386,16,19,0.0161
S_4387,19,17,0.0344
S_4388,16,64,0.0495
S_4389,13,73,0.0523
S_4390,13,57,0.0431
S_4391,15,71,0.0589
S_4392,11,21,0.0505
S_4393,14,57,0.0591
S_4394,18,78,0.0459
S_4395,8,51,0.0225
S_4396,19,81,0.0666
S_4397,18,54,0.0354
S_4398,13,40,0.0869
S_4399,16,36,0.0203
S_4400,15,49,0.1038
S_4401,18,2,0.0342
S_4402,17,80,0.0188
S_4403,10,101,0.0396
S_4404,16,42,0.0346
S_4405,14,5,0.0954
S_4406,15,118,0.022
S_4407,12,31,0.0532
S_4408,20,15,0.0848
S_4409,18,44,0.0229
S_4410,12,88,0.0145
S_4411,10,35,0.0103
S_4412,13,68,0.0296
S_4413,16,49,0.0507
S_4414,15,14,0.1244
S_4415,18,39,0.035
S_4416,17,86,0.0074
S_4417,17,73,0.0098
S_4418,15,14,0.0395
S_4419,10,19,0.0896
S_4420,14,76,0.0424
S_4421,18,97,0.0216
S_4422,14,41,0.0439
S_4423,16,71,0.0679
S_4424,14,20,0.0831
S_4425,11,37,0.0379
S_4426,14,2,0.008
S_4427,15,92,0.047
S_4428,13,48,0.0548
S_4429,14,97,0.0372
S_4430,12,85,0.087
S_4431,18,99,0.0425
S_4432,14,34,0.0237
S_4433,19,22,0.0673
S_4434,19,116,0.0313
S_4435,14,86,0.0602
S_4436,11,100,0.0391
S_4437,8,1,0.0341
S_4438,10,42,0.0631
S_4439,10,89,0.0745
S_4440,19,9,0.0407
S_4441,15,68,0.0263
S_4442,16,51,0.037
S_4443,8,2,0.0216
S_4444,11,28,0.0127
S_4445,17,34,0.0309
S_4446,15,13,0.1172
S_4447,14,75,0.0775
S_4448,16,29,0.044
S_4449,19,33,0.0267
S_4450,14,107,0.0306
S_4451,15,56,0.0427
S_4452,15,47,0.0242
S_4453,21,86,0.0417
S_4454,8,109,0.0045
S_4455,17,3,0.0697
S_4456,14,53,0.0229
S_4457,16,73,0.0366
S_4458,13,38,0.0515
S_4459,14,92,0.0951
S_4460,17,116,0.0118
S_4461,21,113,0.0292
S_4462,17,31,0.0027
S_4463,12,27,0.005
S_4464,13,114,0.0451
S_4465,13,55,0.0273
S_4466,9,24,0.0643
S_4467,14,84,0.0341
S_4468,17,34,0.012
S_4469,11,32,0.0623
S_4470,18,105,0.0204
S_4471,16,19,0.0566
S_4472,12,7,0.0747
S_4473,14,32,0.024
S_4474,19,72,0.0321
S_4475,17,14,0.0526
S_4476,15,56,0.0274
S_4477,14,75,0.0704
S_4478,15,101,0.1211
S_4479,13,27,0.0149
S_4480,8,98,0.0175
S_4481,21,28,0.047
S_4482,15,81,0.0628
S_4483,16,51,0.0545
S_4484,14,13,0.0397
S_4485,12,85,0.0449
S_4486,14,26,0.0515
S_4487,10,21,0.0081
S_4488,21,42,0.1226
S_4489,11,78,0.0456
S_4490,11,28,0.0233
S_4491,13,22,0.0042
S_4492,18,1,0.0429
S_4493,15,56,0.0688
S_4494,11,51,0.0504
S_4495,18,28,0.0487
S_4496,17,6,0.0183
S_4497,16,51,0.0222
S_4498,17,94,0.0309
S_4499,21,85,0.0183
S_4500,21,103,0.0375
S_4501,12,1,0.0963
S_4502,19,115,0.0205
S_4503,16,40,0.0184
S_4504,16,118,0.0336
S_4505,9,30,0.0145
S_4506,14,56,0.0467
S_4507,12,42,0.0262
S_4508,17,42,0.1264
S_4509,18,101,0.123
S_4510,8,89,0.0608
S_4511,14,119,0.06
S_4512,18,73,0.0788
S_4513,14,55,0.1022
S_4514,17,10,0.0068
S_4515,16,119,0.0408
S_4516,16,66,0.0673
S_4517,14,84,0.02
S_4518,11,48,0.0437
S_4519,11,65,0.0522
S_4520,17,113,0.1358
S_4521,15,19,0.0269
S_4522,14,35,0.0215
S_4523,13,18,0.0481
S_4524,14,95,0.0139
S_4525,18,7,0.0101
S_4526,13,9,0.019
S_4527,10,35,0.0724
S_4528,17,61,0.008
S_4529,14,48,0.0085
S_4530,15,5,0.0473
S_4531,19,114,0.0749
S_4532,14,114,0.0088
S_4533,15,33,0.0037
S_4534,11,87,0.046
S_4535,14,69,0.0156
S_4536,16,28,0.0192
S_4537,10,31,0.0197
S_4538,15,58,0.1544
S_4539,15,50,0.0093
S_4540,15,34,0.0749
S_4541,18,96,0.0317
S_4542,16,57,0.0378
S_4543,19,78,0.0624
S_4544,12,22,0.0343
S_4545,15,64,0.0457
S_4546,15,38,0.0491
S_4547,11,63,0.0679
S_4548,17,93,0.0978
S_4549,21,92,0.0416
S_4550,14,42,0.0227
S_4551,16,83,0.0738
S_4552,15,112,0.0245
S_4553,12,75,0.0597
S_4554,9,17,0.0846
S_4555,12,81,0.0333
S_4556,10,12,0.067
