student_id,target_credits,completed_credits,failure_prob
S_3252,14,9,0.0307
S_3253,11,8,0.0325
S_3254,14,1,0.0297
S_3255,13,36,0.0069
S_3256,12,88,0.0691
S_3257,15,79,0.0795
S_3258,10,119,0.0495
S_3259,13,71,0.057
S_3260,12,13,0.0297
S_3261,12,117,0.0968
S_3262,16,83,0.0132
S_3263,15,44,0.0446
S_3264,16,29,0.0577
S_3265,16,26,0.0075
S_3266,12,114,0.0765
S_3267,18,50,0.045
S_3268,13,58,0.1889
S_3269,18,100,0.0588
S_3270,13,115,0.0436
S_3271,11,0,0.0589
S_3272,11,118,0.0453
S_3273,17,9,0.002
S_3274,16,100,0.0194
S_3275,12,114,0.0289
S_3276,15,67,0.0429
S_3277,17,66,0.0651
S_3278,19,80,0.0278
S_3279,15,42,0.0397
S_3280,15,19,0.0307
S_3281,14,7,0.047
S_3282,15,105,0.0526
S_3283,16,65,0.0227
S_3284,11,83,0.0948
S_3285,16,39,0.0321
S_3286,13,96,0.0845
S_3287,12,41,0.0471
S_3288,12,3,0.0831
S_3289,20,40,0.0383
S_3290,18,102,0.0157
S_3291,12,105,0.1126
S_3292,15,112,0.0135
S_3293,15,59,0.062
S_3294,20,114,0.0744
S_3295,13,59,0.0457
S_3296,8,18,0.0068
S_3297,14,60,0.0313
S_3298,14,104,0.0162
S_3299,16,94,0.0368
S_3300,17,52,0.0358
S_3301,18,25,0.03
S_3302,18,69,0.1046
S_3303,16,111,0.0538
S_3304,18,21,0.077
S_3305,10,99,0.0393
S_3306,14,17,0.0149
S_3307,15,110,0.0702
S_3308,16,83,0.0198
S_3309,13,13,0.0545
S_3310,12,24,0.0732
S_3311,13,111,0.0816
S_3312,16,60,0.0918
S_3313,4,54,0.0113
S_3314,14,6,0.0532
S_3315,12,10,0.0336
S_3316,12,82,0.0077
S_3317,15,93,0.0442
S_3318,15,104,0.0827
S_3319,15,60,0.0548
S_3320,15,39,0.0278
S_3321,19,75,0.0284
S_3322,18,74,0.0326
S_3323,10,4,0.0459
S_3324,13,112,0.0308
S_3325,13,77,0.0654
S_3326,10,0,0.0135
S_3327,21,115,0.0748
S_3328,15,114,0.0796
S_3329,11,113,0.0502
S_3330,18,106,0.0233
S_3331,15,22,0.0689
S_3332,12,117,0.0485
S_3333,17,91,0.0305
S_3334,17,76,0.088
S_3335,17,113,0.0357
S_3336,16,45,0.0337
S_3337,12,111,0.0545
S_3338,10,72,0.1249
S_3339,11,69,0.0928
S_3340,13,77,0.0609
S_3341,9,90,0.0589
S_3342,20,53,0.0086
S_3343,12,117,0.0123
S_3344,14,10,0.0566
S_3345,15,109,0.0236
S_3346,18,78,0.0372
S_3347,16,109,0.0091
S_3348,15,44,0.0835
S_3349,21,99,0.0329
S_3350,19,73,0.0466
S_3351,16,99,0.0815
S_3352,15,39,0.025
S_3353,14,110,0.0558
S_3354,17,110,0.0607
S_3355,13,56,0.011
S_3356,12,48,0.0093
S_3357,19,69,0.062
S_3358,12,24,0.0404
S_3359,14,59,0.0442
S_3360,13,107,0.0048
S_3361,14,43,0.0642
S_3362,15,88,0.0333
S_3363,15,74,0.0558
S_3364,12,31,0.0304
S_3365,13,63,0.0307
S_3366,16,102,0.0196
S_3367,15,66,0.0764
S_3368,16,83,0.0777
S_3369,17,93,0.0341
S_3370,16,5,0.0037
S_3371,13,6,0.0376
S_3372,15,13,0.0089
S_3373,15,19,0.0317
S_3374,10,97,0.0363
S_3375,9,52,0.0091
S_3376,16,22,0.012
S_3377,13,63,0.048
S_3378,13,91,0.0202
S_3379,15,16,0.0346
S_3380,15,41,0.127
S_3381,14,23,0.0891
S_3382,19,77,0.031
S_3383,14,16,0.0512
S_3384,15,93,0.0337
S_3385,13,24,0.0437
S_3386,18,7,0.0943
S_3387,16,109,0.0471
S_3388,20,39,0.0328
S_3389,15,60,0.0631
S_3390,15,12,0.0308
S_3391,14,57,0.0863
S_3392,19,26,0.0408
S_3393,16,100,0.0144
S_3394,14,85,0.0759
S_3395,12,79,0.0714
S_3396,8,93,0.0034
S_3397,15,35,0.0348
S_3398,14,54,0.0856
S_3399,5,10,0.0298
S_3400,13,8,0.0671
S_3401,11,39,0.0806
S_3402,20,98,0.0306
S_3403,14,71,0.0618
S_3404,18,50,0.0322
S_3405,16,116,0.0944
S_3406,18,53,0.0888
S_3407,21,56,0.0514
S_3408,17,119,0.04
S_3409,21,15,0.0341
S_3410,16,30,0.0347
S_3411,18,54,0.0285
S_3412,13,68,0.0817
S_3413,10,17,0.0403
S_3414,7,39,0.0414
S_3415,17,26,0.059
S_3416,13,101,0.1242
S_3417,13,100,0.0468
S_3418,13,28,0.1425
S_3419,12,52,0.086
S_3420,19,78,0.0371
S_3421,12,5,0.0117
S_3422,16,106,0.0755
S_3423,16,61,0.0441
S_3424,10,27,0.0863
S_3425,16,47,0.0463
S_3426,11,108,0.0829
S_3427,14,2,0.0497
S_3428,13,17,0.0638
S_3429,15,23,0.0781
S_3430,16,7,0.0462
S_3431,12,27,0.1045
S_3432,13,98,0.0371
S_3433,10,63,0.0314
S_3434,11,72,0.0296
S_3435,17,18,0.0111
S_3436,13,33,0.1328
S_3437,17,110,0.0615
S_3438,12,25,0.0208
S_3439,12,108,0.0599
S_3440,18,79,0.0323
S_3441,15,60,0.0156
S_3442,10,20,0.016
S_3443,13,80,0.0823
S_3444,17,106,0.0292
S_3445,14,19,0.1268
S_3446,18,0,0.0567
S_3447,11,88,0.0799
S_3448,18,72,0.0443
S_3449,11,60,0.0811
S_3450,15,54,0.0199
S_3451,17,59,0.078
S_3452,15,44,0.0953
S_3453,16,9,0.0103
S_3454,18,93,0.0824
S_3455,16,56,0.0598
S_3456,14,98,0.0392
S_3457,14,117,0.0905
S_3458,12,20,0.0018
S_3459,11,95,0.0459
S_3460,18,117,0.0287
S_3461,16,86,0.009
S_3462,19,29,0.0508
S_3463,16,107,0.0874
S_3464,13,95,0.1283
S_3465,11,53,0.0438
S_3466,13,68,0.0562
S_3467,17,86,0.0447
S_3468,12,14,0.0786
S_3469,18,111,0.0185
S_3470,13,118,0.0419
S_3471,11,39,0.0705
S_3472,14,85,0.0771
S_3473,15,50,0.0885
S_3474,20,3,0.0259
S_3475,15,115,0.0153
S_3476,13,17,0.0944
S_3477,19,8,0.0551
S_3478,18,100,0.0097
S_3479,14,4,0.0179
S_3480,10,82,0.079
S_3481,13,111,0.0383
S_3482,17,48,0.0166
S_3483,18,8,0.0096
S_3484,15,26,0.0266
S_3485,14,113,0.1302
S_3486,13,55,0.0417
S_3487,17,64,0.1161
S_3488,11,18,0.0404
S_3489,13,110,0.0614
S_3490,19,62,0.0226
S_3491,17,63,0.0508
S_3492,19,69,0.1004
S_3493,13,92,0.0384
S_3494,11,24,0.0687
S_3495,19,113,0.0461
S_3496,17,21,0.0092
S_3497,18,23,0.0392
S_3498,17,1,0.0203
S_3499,20,2,0.0198
S_3500,17,51,0.086
S_3501,15,21,0.038
S_3502,15,25,0.0163
S_3503,15,118,0.0428
S_3504,19,111,0.0045
S_3505,18,38,0.058
S_3506,19,41,0.1139
S_3507,8,35,0.0486
S_3508,14,105,0.0636
S_3509,12,11,0.0332
S_3510,20,70,0.0288
S_3511,12,22,0.0462
S_3512,16,90,0.0173
S_3513,21,75,0.0035
S_3514,16,46,0.042
S_3515,13,11,0.0184
S_3516,15,92,0.0187
S_3517,11,9,0.0012
S_3518,10,32,0.0469
S_3519,16,30,0.043
S_3520,7,69,0.0756
S_3521,14,61,0.0973
S_3522,14,33,0.0865
S_3523,20,51,0.052
S_3524,16,52,0.029
S_3525,14,68,0.0391
S_3526,17,107,0.0412
S_3527,15,17,0.0401
S_3528,11,66,0.0493
S_3529,15,2,0.0318
S_3530,15,83,0.0225
S_3531,15,76,0.0178
S_3532,16,83,0.046
S_3533,18,56,0.0231
S_3534,16,22,0.012
S_3535,11,53,0.0456
S_3536,10,2,0.031
S_3537,13,45,0.0662
S_3538,13,100,0.0206
S_3539,16,40,0.1392
S_3540,19,71,0.011
S_3541,19,31,0.0119
S_3542,13,16,0.0176
S_3543,9,62,0.0602
S_3544,15,4,0.0737
S_3545,18,108,0.023
S_3546,13,93,0.036
S_3547,15,119,0.0878
S_3548,14,119,0.0306
S_3549,19,87,0.0221
S_3550,21,93,0.1367
S_3551,17,63,0.0589
S_3552,17,26,0.0344
S_3553,10,97,0.0885
S_3554,13,32,0.1045
S_3555,17,77,0.0446
S_3556,16,87,0.0398
S_3557,16,67,0.0458
S_3558,9,79,0.0642
S_3559,8,35,0.1442
S_3560,20,91,0.0139
S_3561,14,113,0.0453
S_3562,9,58,0.0021
S_3563,14,14,0.063
S_3564,10,74,0.0362
S_3565,11,40,0.139
S_3566,12,50,0.0225
S_3567,10,18,0.1169
S_3568,4,75,0.0657
S_3569,17,94,0.0692
S_3570,13,91,0.0691
S_3571,17,119,0.0315
S_3572,15,25,0.0886
S_3573,9,109,0.0403
S_3574,14,87,0.1072
S_3575,19,84,0.0148
S_3576,14,82,0.0817
S_3577,12,64,0.1446
S_3578,10,45,0.0783
S_3579,13,113,0.0206
S_3580,11,18,0.0695
S_3581,13,21,0.0504
S_3582,8,2,0.0091
S_3583,11,88,0.0143
S_3584,16,107,0.068
S_3585,15,22,0.02
S_3586,14,4,0.0066
S_3587,11,29,0.0151
S_3588,19,106,0.0584
S_3589,21,1,0.0575
S_3590,11,12,0.0358
S_3591,17,2,0.126
S_3592,11,113,0.0425
S_3593,16,16,0.0598
S_3594,7,108,0.0068
S_3595,13,56,0.0339
S_3596,15,47,0.0351
S_3597,16,51,0.1489
S_3598,11,50,0.0769
S_3599,16,41,0.026
S_3600,14,97,0.0296
S_3601,10,60,0.0477
S_3602,11,118,0.039
S_3603,19,62,0.0981
S_3604,15,98,0.0194
S_3605,13,89,0.0202
S_3606,10,48,0.0523
S_3607,13,94,0.0319
S_3608,15,18,0.0044
S_3609,16,24,0.0127
S_3610,15,74,0.0536
S_3611,12,85,0.0164
S_3612,9,77,0.0443
S_3613,14,61,0.009
S_3614,14,16,0.0451
S_3615,12,44,0.0057
S_3616,14,72,0.0369
S_3617,15,27,0.0524
S_3618,15,76,0.0561
S_3619,17,28,0.0614
S_3620,7,11,0.0605
S_3621,16,38,0.0406
S_3622,10,32,0.1353
S_3623,11,97,0.0084
S_3624,18,58,0.1319
S_3625,11,7,0.0574
S_3626,17,97,0.0657
S_3627,13,32,0.0479
S_3628,19,68,0.0247
S_3629,10,64,0.0466
S_3630,14,116,0.0616
S_3631,6,30,0.2328
S_3632,15,17,0.0546
S_3633,10,31,0.0538
S_3634,14,69,0.0173
S_3635,12,26,0.03
S_3636,20,40,0.0122
S_3637,13,78,0.1068
S_3638,20,13,0.0183
S_3639,11,113,0.039
S_3640,4,63,0.0814
S_3641,17,58,0.0322
S_3642,11,43,0.02
S_3643,18,29,0.071
S_3644,14,58,0.0104
S_3645,16,58,0.0839
S_3646,17,6,0.0849
S_3647,21,101,0.0013
S_3648,18,98,0.1129
S_3649,15,53,0.0855
S_3650,17,40,0.05
S_3651,17,59,0.0709
S_3652,16,26,0.0163
S_3653,21,0,0.0712
S_3654,14,42,0.1147
S_3655,15,2,0.0392
S_3656,13,4,0.0414
S_3657,21,3,0.0429
S_3658,14,105,0.0259
S_3659,16,17,0.0501
S_3660,12,30,0.0258
S_3661,13,58,0.0409
S_3662,18,63,0.0486
S_3663,14,14,0.0235
S_3664,18,109,0.0561
S_3665,17,27,0.0065
S_3666,14,113,0.0987
S_3667,12,30,0.0488
S_3668,15,0,0.0839
S_3669,15,116,0.0352
S_3670,15,58,0.1225
S_3671,15,105,0.0823
S_3672,12,88,0.0521
S_3673,16,21,0.038
S_3674,16,101,0.1221
S_3675,12,6,0.0375
S_3676,13,60,0.1001
S_3677,14,30,0.0176
S_3678,13,43,0.0063
S_3679,12,90,0.0065
S_3680,18,82,0.078
S_3681,17,52,0.0682
S_3682,16,5,0.0688
S_3683,11,4,0.0207
S_3684,20,84,0.024
S_3685,15,113,0.0434
S_3686,14,101,0.0939
S_3687,17,14,0.0675
S_3688,14,14,0.0448
S_3689,6,73,0.0636
S_3690,15,78,0.1263
S_3691,18,73,0.0184
S_3692,16,106,0.013
S_3693,9,27,0.0737
S_3694,17,20,0.019
S_3695,15,109,0.0773
S_3696,16,86,0.0471
S_3697,10,85,0.0324
S_3698,13,40,0.0832
S_3699,11,75,0.0257
S_3700,17,87,0.0337
S_3701,16,72,0.0157
S_3702,13,88,0.0324
S_3703,12,70,0.0342
S_3704,14,117,0.0669
S_3705,15,59,0.0827
S_3706,17,1,0.019
S_3707,12,19,0.0776
S_3708,16,115,0.0337
S_3709,13,56,0.0648
S_3710,6,14,0.086
S_3711,13,18,0.0266
S_3712,16,3,0.0796
S_3713,12,27,0.0866
S_3714,16,118,0.1142
S_3715,17,39,0.0426
S_3716,18,30,0.0437
S_3717,11,80,0.0733
S_3718,18,80,0.0366
S_3719,15,116,0.0291
S_3720,10,87,0.0804
S_3721,14,13,0.0352
S_3722,14,118,0.0482
S_3723,13,90,0.1359
S_3724,11,31,0.1015
S_3725,15,31,0.0507
S_3726,14,115,0.0444
S_3727,13,23,0.1169
S_3728,12,27,0.0761
S_3729,9,43,0.093
S_3730,19,81,0.1422
S_3731,14,51,0.0349
S_3732,17,37,0.0873
S_3733,18,32,0.0045
S_3734,18,15,0.0411
S_3735,17,65,0.0259
S_3736,15,32,0.0273
S_3737,9,39,0.0167
S_3738,19,0,0.0422
S_3739,11,63,0.065
S_3740,19,83,0.0195
S_3741,14,111,0.1713
S_3742,17,23,0.0224
S_3743,17,110,0.108
S_3744,16,43,0.0429
S_3745,16,96,0.0385
S_3746,14,107,0.1083
S_3747,15,115,0.0222
S_3748,15,39,0.0497
S_3749,15,31,0.03
S_3750,14,52,0.0552
S_3751,11,66,0.0428
S_3752,13,82,0.0232
S_3753,16,83,0.0601
S_3754,14,13,0.0655
S_3755,15,73,0.0255
S_3756,13,20,0.0668
S_3757,16,85,0.0339
S_3758,16,117,0.0238
S_3759,8,92,0.0042
S_3760,10,83,0.0302
S_3761,14,9,0.0464
S_3762,16,22,0.0396
S_3763,15,42,0.0425
S_3764,14,112,0.0497
S_3765,17,39,0.0133
S_3766,16,97,0.0489
S_3767,14,12,0.0357
S_3768,14,79,0.0473
S_3769,11,93,0.0657
S_3770,15,65,0.0507
S_3771,16,92,0.0381
S_3772,12,86,0.0229
S_3773,15,57,0.0875
S_3774,16,103,0.0326
S_3775,17,40,0.0148
S_3776,14,51,0.0325
S_3777,12,64,0.0346
S_3778,13,15,0.0581
S_3779,15,61,0.0379
S_3780,15,38,0.0808
S_3781,10,30,0.0203
S_3782,13,69,0.0323
S_3783,11,39,0.0169
S_3784,15,102,0.0374
S_3785,16,49,0.0608
S_3786,18,49,0.0694
S_3787,18,117,0.1182
S_3788,16,40,0.0471
S_3789,13,15,0.0558
S_3790,13,105,0.0783
S_3791,16,110,0.0519
S_3792,17,27,0.0673
S_3793,11,105,0.0818
S_3794,21,59,0.0808
S_3795,16,5,0.0192
S_3796,17,65,0.0395
S_3797,16,101,0.0766
S_3798,11,47,0.0242
S_3799,13,66,0.0404
S_3800,12,16,0.0617
S_3801,9,101,0.1029
S_3802,11,12,0.0418
S_3803,20,11,0.0082
S_3804,14,112,0.0411
S_3805,17,104,0.0164
S_3806,13,68,0.0291
S_3807,12,12,0.0413
S_3808,19,65,0.1102
S_3809,14,110,0.0249
S_3810,14,73,0.0488
S_3811,15,23,0.0954
S_3812,16,108,0.0644
S_3813,13,103,0.0296
S_3814,8,65,0.0369
S_3815,18,102,0.0966
S_3816,16,6,0.0691
S_3817,12,55,0.0581
S_3818,14,21,0.0715
S_3819,18,100,0.0826
S_3820,19,116,0.1002
S_3821,14,111,0.0756
S_3822,19,60,0.0456
S_3823,15,61,0.0279
S_3824,12,108,0.0503
S_3825,13,86,0.0327
S_3826,20,8,0.026
S_3827,16,15,0.0477
S_3828,12,114,0.0288
S_3829,18,43,0.042
S_3830,18,22,0.0923
S_3831,13,88,0.0453
S_3832,16,105,0.003
S_3833,19,24,0.0759
S_3834,11,30,0.0438
S_3835,9,107,0.0151
S_3836,12,1,0.0406
S_3837,9,108,0.0105
S_3838,11,4,0.0319
S_3839,18,11,0.0312
S_3840,12,103,0.0236
S_3841,14,29,0.0245
S_3842,17,26,0.0989
S_3843,18,101,0.0357
S_3844,16,65,0.0198
S_3845,8,42,0.0183
S_3846,14,85,0.0336
S_3847,17,97,0.009
S_3848,15,103,0.0541
S_3849,16,14,0.0202
S_3850,12,69,0.0449
S_3851,15,81,0.0116
S_3852,16,13,0.0665
S_3853,19,73,0.0652
S_3854,13,3,0.0343
S_3855,13,40,0.012
S_3856,19,20,0.0397
S_3857,13,67,0.0422
S_3858,15,22,0.0785
S_3859,15,94,0.0096
S_3860,14,14,0.0087
S_3861,20,90,0.0292
S_3862,14,11,0.0194
S_3863,17,53,0.0306
S_3864,13,83,0.0136
S_3865,20,19,0.0122
S_3866,12,90,0.0302
S_3867,16,114,0.0067
S_3868,7,44,0.0539
S_3869,14,0,0.0377
S_3870,16,57,0.0436
S_3871,10,108,0.0552
S_3872,13,79,0.1006
S_3873,21,84,0.0881
S_3874,11,95,0.1122
S_3875,15,108,0.043
S_3876,10,14,0.1806
S_3877,11,70,0.0415
S_3878,16,106,0.0312
S_3879,14,93,0.003
S_3880,12,29,0.0785
S_3881,13,104,0.0592
S_3882,18,35,0.1141
S_3883,14,49,0.0818
S_3884,16,22,0.0361
S_3885,9,106,0.1221
S_3886,13,11,0.0692
S_3887,13,119,0.0416
S_3888,12,39,0.0789
S_3889,14,85,0.138
S_3890,14,15,0.0222
S_3891,17,58,0.0868
S_3892,18,4,0.0268
S_3893,13,105,0.0367
S_3894,18,53,0.02
S_3895,12,89,0.0225
S_3896,15,107,0.022
S_3897,11,8,0.0471
S_3898,14,61,0.0114
S_3899,19,22,0.0423
S_3900,15,8,0.0806
S_3901,14,74,0.098
S_3902,8,13,0.0095
S_3903,14,59,0.0161
S_3904,15,23,0.0597
S_3905,13,23,0.0534
S_3906,13,62,0.032
S_3907,14,66,0.0124
S_3908,15,0,0.0222
S_3909,14,60,0.0144
S_3910,18,80,0.107
S_3911,11,81,0.0301
S_3912,19,101,0.0114
S_3913,14,107,0.0361
S_3914,16,74,0.0256
S_3915,18,57,0.045
S_3916,15,24,0.0759
S_3917,14,15,0.0876
S_3918,15,73,0.0255
S_3919,9,113,0.0268
S_3920,7,33,0.0778
S_3921,17,11,0.0692
S_3922,14,50,0.1786
S_3923,12,0,0.0326
S_3924,15,66,0.0565
S_3925,14,5,0.0106
S_3926,11,111,0.05
S_3927,17,104,0.009
S_3928,18,13,0.0804
S_3929,15,17,0.0121
S_3930,15,114,0.1297
S_3931,14,97,0.0621
S_3932,15,113,0.0315
S_3933,16,40,0.012
S_3934,13,13,0.0179
S_3935,17,73,0.0664
S_3936,15,116,0.071
S_3937,17,15,0.0236
S_3938,18,98,0.0932
S_3939,15,43,0.0216
S_3940,15,13,0.0324
S_3941,16,55,0.0229
S_3942,15,58,0.0599
S_3943,13,1,0.0344
S_3944,15,56,0.0493
S_3945,18,77,0.0896
S_3946,7,91,0.0196
S_3947,17,11,0.0085
S_3948,15,105,0.1412
S_3949,13,20,0.0735
S_3950,17,78,0.0419
S_3951,11,66,0.0626
S_3952,13,105,0.046
S_3953,18,4,0.0338
S_3954,9,22,0.0718
S_3955,16,14,0.0068
S_3956,19,39,0.0558
S_3957,18,40,0.0751
S_3958,16,10,0.0772
S_3959,12,61,0.0657
S_3960,17,13,0.0274
S_3961,13,8,0.0377
S_3962,14,3,0.0121
S_3963,14,111,0.0504
S_3964,11,47,0.0045
S_3965,18,34,0.0491
S_3966,14,57,0.0166
S_3967,14,18,0.0166
S_3968,13,48,0.0398
S_3969,12,22,0.0286
S_3970,16,36,0.0337
S_3971,16,110,0.0812
S_3972,21,17,0.0496
S_3973,14,56,0.0567
S_3974,13,79,0.1342
S_3975,18,110,0.0491
S_3976,17,110,0.0065
S_3977,14,29,0.0205
S_3978,16,113,0.0381
S_3979,19,39,0.0183
S_3980,11,107,0.0528
S_3981,12,11,0.0486
S_3982,16,23,0.0383
S_3983,12,9,0.0391
S_3984,13,35,0.0828
S_3985,18,104,0.0418
S_3986,16,19,0.0439
S_3987,14,26,0.0683
S_3988,12,25,0.049
S_3989,16,32,0.0179
S_3990,18,2,0.0624
S_3991,11,50,0.025
S_3992,11,117,0.0322
S_3993,17,53,0.0078
S_3994,13,97,0.0234
S_3995,12,68,0.0485
S_3996,12,1,0.0169
S_3997,17,70,0.0753
S_3998,17,113,0.0456
S_3999,16,66,0.0889
S_4000,13,63,0.0285
S_4001,12,80,0.0163
S_4002,13,104,0.0012
S_4003,12,67,0.0331
S_4004,13,48,0.0443
S_4005,15,4,0.1327
S_4006,17,13,0.0486
S_4007,15,77,0.0295
S_4008,14,74,0.0742
S_4009,20,28,0.0782
S_4010,4,86,0.0813
S_4011,16,33,0.0728
S_4012,16,36,0.146
S_4013,16,7,0.0454
S_4014,17,66,0.0501
S_4015,11,34,0.1204
S_4016,17,98,0.0046
S_4017,16,96,0.0847
S_4018,13,15,0.1253
S_4019,16,19,0.0271
S_4020,15,38,0.2016
S_4021,12,69,0.0793
S_4022,8,41,0.0306
S_4023,11,42,0.0673
S_4024,12,16,0.0586
S_4025,16,40,0.02
S_4026,10,56,0.1437
S_4027,16,118,0.0958
S_4028,15,100,0.0581
S_4029,21,95,0.0505
S_4030,16,67,0.1774
S_4031,8,43,0.0581
S_4032,18,102,0.0276
S_4033,12,41,0.0254
S_4034,12,71,0.0718
S_4035,14,30,0.0191
S_4036,16,93,0.0428
S_4037,14,61,0.0259
S_4038,15,107,0.0275
S_4039,12,68,0.0615
S_4040,11,19,0.1542
S_4041,15,119,0.0251
S_4042,10,60,0.0148
S_4043,12,30,0.0814
S_4044,14,39,0.08
S_4045,15,14,0.0154
S_4046,14,8,0.0469
S_4047,14,54,0.0325
S_4048,11,114,0.003
S_4049,13,14,0.0296
S_4050,14,108,0.0655
S_4051,16,95,0.0614
S_4052,12,96,0.0257
S_4053,12,85,0.0414
S_4054,11,71,0.0707
S_4055,15,14,0.0724
S_4056,13,69,0.0167
S_4057,14,42,0.0336
S_4058,13,12,0.0405
S_4059,13,96,0.084
S_4060,13,65,0.1294
S_4061,16,89,0.0393
S_4062,15,57,0.0307
S_4063,19,66,0.1002
S_4064,14,85,0.0262
S_4065,19,29,0.0227
S_4066,14,101,0.0165
S_4067,16,50,0.0141
S_4068,13,85,0.0792
S_4069,16,39,0.0644
S_4070,8,84,0.0225
S_4071,11,5,0.058
S_4072,12,111,0.057
S_4073,21,94,0.0193
S_4074,18,79,0.0579
S_4075,15,38,0.0973
S_4076,13,101,0.0495
S_4077,13,92,0.0499
S_4078,13,54,0.0455
S_4079,17,23,0.0087
S_4080,15,21,0.0424
S_4081,17,58,0.0759
S_4082,16,94,0.0914
S_4083,16,85,0.1189
S_4084,12,59,0.0265
S_4085,12,24,0.0921
S_4086,15,28,0.0725
S_4087,16,6,0.0882
S_4088,14,21,0.0263
S_4089,11,1,0.0296
S_4090,15,80,0.009
S_4091,17,70,0.1035
S_4092,11,118,0.0681
S_4093,14,91,0.0742
S_4094,12,29,0.0762
S_4095,17,84,0.0479
S_4096,20,1,0.0449
S_4097,18,118,0.0689
S_4098,10,73,0.0227
S_4099,16,14,0.0351
S_4100,16,59,0.0494
S_4101,20,112,0.0347
S_4102,13,101,0.0836
S_4103,14,35,0.0771
S_4104,11,47,0.05
S_4105,10,102,0.0072
S_4106,15,108,0.0353
S_4107,19,109,0.0617
S_4108,15,113,0.0319
S_4109,15,60,0.0601
S_4110,11,103,0.0402
S_4111,15,41,0.0547
S_4112,13,100,0.0286
S_4113,13,41,0.0311
S_4114,20,72,0.072
S_4115,13,56,0.2487
S_4116,13,107,0.0977
S_4117,15,7,0.0773
S_4118,4,113,0.0231
S_4119,12,55,0.1078
S_4120,9,57,0.0365
S_4121,13,99,0.0587
S_4122,20,79,0.0883
S_4123,6,114,0.0278
S_4124,10,65,0.0437
S_4125,19,67,0.0586
S_4126,14,116,0.0023
S_4127,16,111,0.0186
S_4128,15,25,0.0965
S_4129,15,36,0.0111
S_4130,13,75,0.0349
S_4131,5,112,0.0876
S_4132,14,67,0.0668
S_4133,18,87,0.0377
S_4134,18,11,0.0656
S_4135,16,62,0.0081
S_4136,14,17,0.0766
S_4137,15,31,0.0918
S_4138,17,19,0.1042
S_4139,10,19,0.0654
S_4140,20,119,0.0222
S_4141,18,35,0.0125
S_4142,20,67,0.1241
S_4143,15,2,0.0956
S_4144,13,96,0.0156
S_4145,16,81,0.0533
S_4146,17,27,0.0136
S_4147,20,4,0.1145
S_4148,14,32,0.0101
S_4149,13,75,0.1155
S_4150,18,1,0.0145
S_4151,14,9,0.0291
S_4152,13,49,0.0781
S_4153,13,21,0.0364
S_4154,8,75,0.1126
S_4155,12,20,0.044
S_4156,16,119,0.0239
S_4157,14,52,0.0455
S_4158,16,17,0.0844
S_4159,18,8,0.0483
S_4160,21,50,0.041
S_4161,14,97,0.0124
S_4162,11,52,0.0584
S_4163,13,16,0.0096
S_4164,17,58,0.0299
S_4165,21,40,0.0719
S_4166,15,60,0.0358
S_4167,16,46,0.0395
S_4168,14,77,0.0933
S_4169,15,96,0.0791
S_4170,18,106,0.0405
S_4171,17,88,0.0118
S_4172,14,42,0.0373
S_4173,15,53,0.0323
S_4174,13,77,0.008
S_4175,18,26,0.0423
S_4176,20,84,0.0413
S_4177,12,77,0.0319
S_4178,12,78,0.1172
S_4179,13,39,0.03
S_4180,17,72,0.0552
S_4181,13,23,0.0853
S_4182,17,22,0.0676
S_4183,10,92,0.0306
S_4184,14,45,0.0077
S_4185,15,65,0.0757
S_4186,12,35,0.0303
S_4187,14,28,0.0568
S_4188,18,93,0.0738
S_4189,14,95,0.04
S_4190,16,100,0.0914
S_4191,19,102,0.0726
S_4192,12,49,0.0355
S_4193,15,97,0.0546
S_4194,6,41,0.0469
S_4195,10,6,0.03
S_4196,17,82,0.0051
S_4197,13,23,0.0111
S_4198,15,54,0.0796
S_4199,10,19,0.0499
S_4200,6,46,0.0602
S_4201,12,106,0.036
S_4202,13,73,0.0154
S_4203,13,17,0.0437
S_4204,19,87,0.0203
S_4205,8,101,0.0772
S_4206,12,19,0.0495
S_4207,13,89,0.0902
S_4208,14,65,0.0491
S_4209,17,72,0.0297
S_4210,14,112,0.1123
S_4211,17,4,0.0094
S_4212,18,76,0.0399
S_4213,10,9,0.0204
S_4214,18,94,0.0773
S_4215,14,107,0.029
S_4216,15,10,0.0308
S_4217,15,3,0.0939
S_4218,16,114,0.0454
S_4219,10,111,0.087
S_4220,10,110,0.085
S_4221,13,112,0.0953
S_4222,16,60,0.0104
S_4223,18,117,0.0094
S_4224,12,107,0.077
S_4225,17,11,0.0515
S_4226,14,97,0.0385
S_4227,15,85,0.0209
S_4228,13,16,0.0194
S_4229,15,88,0.0821
S_4230,12,58,0.1154
S_4231,15,102,0.0649
S_4232,17,98,0.0226
S_4233,13,113,0.0506
S_4234,15,9,0.062
S_4235,16,85,0.0771
S_4236,18,45,0.1147
S_4237,9,93,0.0958
S_4238,17,72,0.0478
S_4239,11,59,0.0595
S_4240,11,0,0.024
S_4241,13,72,0.0655
S_4242,12,50,0.0851
S_4243,15,39,0.0131
S_4244,12,118,0.0071
S_4245,16,84,0.0087
S_4246,8,64,0.0558
S_4247,18,104,0.0773
S_4248,10,27,0.0575
S_4249,16,74,0.0154
S_4250,12,103,0.0263
S_4251,13,14,0.0485
S_4252,12,28,0.0509
S_4253,8,9,0.0672
S_4254,13,119,0.0386
S_4255,11,69,0.029
S_4256,10,58,0.0452
